Master Log Started at Fri Aug 29 23:49:26 PDT 2025

===============================================
Starting cs336 a1 train at Fri Aug 29 23:49:26 PDT 2025
===============================================
+ uv run python cs336_basics/train.py --name train_2
wandb: Currently logged in as: desaix (cvc_lab) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.21.0
wandb: Run data is saved locally in /Users/desaixie/code/cs336/assignment1-basics/wandb/run-20250829_234928-fcdblo6o
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run train_2
wandb: ⭐️ View project at https://wandb.ai/cvc_lab/cs336_a1
wandb: 🚀 View run at https://wandb.ai/cvc_lab/cs336_a1/runs/fcdblo6o
INFO - Loading tokenizer from files: tinystories_vocab.pkl and tinystories_merges.pkl
INFO - Initialized Tokenizer with max_workers=4
INFO - Loaded vocabulary size: 10000
INFO - Loaded special tokens count: 1
INFO - Successfully loaded tokenizer with vocabulary size: 10000
time: 20250829_234928
args: Namespace(d_model=512, num_heads=16, d_ff=1344, vocab_size=10000, context_length=256, num_layers=4, theta=10000.0, device=device(type='mps'), model_dtype=torch.float32, lrmax=0.0001, lrmin=0.0001, beta1=0.9, beta2=0.999, eps=1e-08, weight_decay=0.01, num_warmup=100, num_cosine=5000, max_grad_norm=1.0, train_path='data/TinyStoriesV2-GPT4-train.txt', valid_path='data/TinyStoriesV2-GPT4-valid.txt', vocab_path='tinystories_vocab.pkl', merges_path='tinystories_merges.pkl', special_tokens=['<|endoftext|>'], pretokens_train_path='data/openweb-train-tokenized.npy', pretokens_valid_path='data/openweb-valid-tokenized.npy', reuse_pretokens=True, use_memmap=True, use_parallel_pretokenize=True, num_workers=0, batch_size=32, train_steps=5000, val_every_step=10, log_every_step=10, save_every_step=50, resume_path='', name='train_2', save_dir='logs/')

Converting IDs to tokens:   0%|          | 0/229 [00:00<?, ?it/s]
Converting IDs to tokens: 100%|██████████| 229/229 [00:00<00:00, 970197.59it/s]
Baseball Prospectus director of technology Harry Pavlidis took a risk when he hired Jonathan Judge.Pavlidis knew that, as Alan Schwarz wrote in The Numbers Game, “no corner of American culture is more precisely counted, more passionately quantified, than performances of baseball players.” With a few clicks here and there, you can findout that Noah Syndergaard’s fastball revolves more than 2,100 times per minute on its way to the plate, that Nelson Cruz had the game’s highest average exit velocity among qualified hitters in 2016 and myriad other tidbits that seem ripped from a video game or science fiction novel. The rising ocean of data has empowered an increasingly important actor in baseball’s culture: the analytical hobbyist.
Reusing existing pretokenized training data from: data/openweb-train-tokenized.npy
Reusing existing pretokenized validation data from: data/openweb-valid-tokenized.npy
Loading data using memory mapping...
Loading data from data/openweb-train-tokenized.npy using memory mapping...
Loading data from data/openweb-valid-tokenized.npy using memory mapping...
building model
d_ffn: 1344
d_ffn: 1344
d_ffn: 1344
d_ffn: 1344
building optimizer
creating dataloader

Steps:   0%|          | 0/5000 [00:00<?, ?it/s]
Steps:   0%|          | 0/5000 [00:03<?, ?it/s, loss=9.26, global_step=0, grad_norm=5.06, lr=0, val_loss=9.28, val_perpl=1.07e+4]
Steps:   0%|          | 1/5000 [00:03<5:31:39,  3.98s/it, loss=9.26, global_step=0, grad_norm=5.06, lr=0, val_loss=9.28, val_perpl=1.07e+4]
Steps:   0%|          | 1/5000 [00:05<5:31:39,  3.98s/it, loss=9.33, global_step=1, grad_norm=6.39, lr=0]                                  
Steps:   0%|          | 2/5000 [00:05<3:17:19,  2.37s/it, loss=9.33, global_step=1, grad_norm=6.39, lr=0]
Steps:   0%|          | 2/5000 [00:06<3:17:19,  2.37s/it, loss=9.28, global_step=2, grad_norm=4.94, lr=1e-6]
Steps:   0%|          | 3/5000 [00:06<2:33:36,  1.84s/it, loss=9.28, global_step=2, grad_norm=4.94, lr=1e-6]
Steps:   0%|          | 3/5000 [00:07<2:33:36,  1.84s/it, loss=9.29, global_step=3, grad_norm=5.03, lr=2e-6]
Steps:   0%|          | 4/5000 [00:07<2:05:18,  1.50s/it, loss=9.29, global_step=3, grad_norm=5.03, lr=2e-6]
Steps:   0%|          | 4/5000 [00:08<2:05:18,  1.50s/it, loss=9.34, global_step=4, grad_norm=5.25, lr=3e-6]
Steps:   0%|          | 5/5000 [00:08<1:47:33,  1.29s/it, loss=9.34, global_step=4, grad_norm=5.25, lr=3e-6]
Steps:   0%|          | 5/5000 [00:09<1:47:33,  1.29s/it, loss=9.2, global_step=5, grad_norm=5.54, lr=4e-6] 
Steps:   0%|          | 6/5000 [00:09<1:37:25,  1.17s/it, loss=9.2, global_step=5, grad_norm=5.54, lr=4e-6]
Steps:   0%|          | 6/5000 [00:10<1:37:25,  1.17s/it, loss=9.31, global_step=6, grad_norm=5.57, lr=5e-6]
Steps:   0%|          | 7/5000 [00:10<1:30:47,  1.09s/it, loss=9.31, global_step=6, grad_norm=5.57, lr=5e-6]
Steps:   0%|          | 7/5000 [00:11<1:30:47,  1.09s/it, loss=9.23, global_step=7, grad_norm=5.66, lr=6e-6]
Steps:   0%|          | 8/5000 [00:11<1:24:52,  1.02s/it, loss=9.23, global_step=7, grad_norm=5.66, lr=6e-6]
Steps:   0%|          | 8/5000 [00:11<1:24:52,  1.02s/it, loss=9.3, global_step=8, grad_norm=5.86, lr=7e-6] 
Steps:   0%|          | 9/5000 [00:11<1:21:39,  1.02it/s, loss=9.3, global_step=8, grad_norm=5.86, lr=7e-6]
Steps:   0%|          | 9/5000 [00:12<1:21:39,  1.02it/s, loss=9.28, global_step=9, grad_norm=6.76, lr=8e-6]
Steps:   0%|          | 10/5000 [00:12<1:18:46,  1.06it/s, loss=9.28, global_step=9, grad_norm=6.76, lr=8e-6]
Steps:   0%|          | 10/5000 [00:14<1:18:46,  1.06it/s, loss=9.3, global_step=10, grad_norm=5.59, lr=9e-6, val_loss=9.26, val_perpl=1.05e+4]
Steps:   0%|          | 11/5000 [00:14<1:24:43,  1.02s/it, loss=9.3, global_step=10, grad_norm=5.59, lr=9e-6, val_loss=9.26, val_perpl=1.05e+4]
Steps:   0%|          | 11/5000 [00:14<1:24:43,  1.02s/it, loss=9.15, global_step=11, grad_norm=5.91, lr=1e-5]                                 
Steps:   0%|          | 12/5000 [00:14<1:22:49,  1.00it/s, loss=9.15, global_step=11, grad_norm=5.91, lr=1e-5]
Steps:   0%|          | 12/5000 [00:15<1:22:49,  1.00it/s, loss=9.18, global_step=12, grad_norm=5.46, lr=1.1e-5]
Steps:   0%|          | 13/5000 [00:15<1:21:05,  1.03it/s, loss=9.18, global_step=12, grad_norm=5.46, lr=1.1e-5]
Steps:   0%|          | 13/5000 [00:16<1:21:05,  1.03it/s, loss=9.11, global_step=13, grad_norm=6.04, lr=1.2e-5]
Steps:   0%|          | 14/5000 [00:16<1:19:08,  1.05it/s, loss=9.11, global_step=13, grad_norm=6.04, lr=1.2e-5]
Steps:   0%|          | 14/5000 [00:17<1:19:08,  1.05it/s, loss=9.11, global_step=14, grad_norm=6.58, lr=1.3e-5]
Steps:   0%|          | 15/5000 [00:17<1:17:35,  1.07it/s, loss=9.11, global_step=14, grad_norm=6.58, lr=1.3e-5]
Steps:   0%|          | 15/5000 [00:18<1:17:35,  1.07it/s, loss=9.14, global_step=15, grad_norm=5.36, lr=1.4e-5]
Steps:   0%|          | 16/5000 [00:18<1:15:43,  1.10it/s, loss=9.14, global_step=15, grad_norm=5.36, lr=1.4e-5]
Steps:   0%|          | 16/5000 [00:19<1:15:43,  1.10it/s, loss=9.07, global_step=16, grad_norm=5.17, lr=1.5e-5]
Steps:   0%|          | 17/5000 [00:19<1:14:17,  1.12it/s, loss=9.07, global_step=16, grad_norm=5.17, lr=1.5e-5]
Steps:   0%|          | 17/5000 [00:20<1:14:17,  1.12it/s, loss=8.95, global_step=17, grad_norm=5.24, lr=1.6e-5]
Steps:   4%|▎         | 186/5000 [02:57<1:11:36,  1.12it/s, loss=3.02, global_step=185, grad_norm=3.36, lr=0.0001]
Steps:   4%|▎         | 186/5000 [02:58<1:11:36,  1.12it/s, loss=3.42, global_step=186, grad_norm=3.29, lr=0.0001]
Steps:   4%|▎         | 187/5000 [02:58<1:11:16,  1.13it/s, loss=3.42, global_step=186, grad_norm=3.29, lr=0.0001]
Steps:   4%|▎         | 187/5000 [02:59<1:11:16,  1.13it/s, loss=1.82, global_step=187, grad_norm=2.86, lr=0.0001]
Steps:   4%|▍         | 188/5000 [02:59<1:12:35,  1.10it/s, loss=1.82, global_step=187, grad_norm=2.86, lr=0.0001]
Steps:   4%|▍         | 188/5000 [02:59<1:12:35,  1.10it/s, loss=3.15, global_step=188, grad_norm=3.36, lr=0.0001]
Steps:   4%|▍         | 189/5000 [02:59<1:12:42,  1.10it/s, loss=3.15, global_step=188, grad_norm=3.36, lr=0.0001]
Steps:   4%|▍         | 189/5000 [03:00<1:12:42,  1.10it/s, loss=2.4, global_step=189, grad_norm=3.2, lr=0.0001]  
Steps:   4%|▍         | 190/5000 [03:00<1:12:57,  1.10it/s, loss=2.4, global_step=189, grad_norm=3.2, lr=0.0001]
Steps:   4%|▍         | 190/5000 [03:02<1:12:57,  1.10it/s, loss=3.09, global_step=190, grad_norm=3.43, lr=0.0001, val_loss=2.5, val_perpl=12.2]
Steps:   4%|▍         | 191/5000 [03:02<1:18:55,  1.02it/s, loss=3.09, global_step=190, grad_norm=3.43, lr=0.0001, val_loss=2.5, val_perpl=12.2]
Steps:   4%|▍         | 191/5000 [03:02<1:18:55,  1.02it/s, loss=2.43, global_step=191, grad_norm=2.93, lr=0.0001]                              
Steps:   4%|▍         | 192/5000 [03:02<1:16:28,  1.05it/s, loss=2.43, global_step=191, grad_norm=2.93, lr=0.0001]
Steps:   4%|▍         | 192/5000 [03:03<1:16:28,  1.05it/s, loss=4.18, global_step=192, grad_norm=3.68, lr=0.0001]
Steps:   4%|▍         | 193/5000 [03:03<1:14:44,  1.07it/s, loss=4.18, global_step=192, grad_norm=3.68, lr=0.0001]
Steps:   4%|▍         | 193/5000 [03:04<1:14:44,  1.07it/s, loss=2.6, global_step=193, grad_norm=3.02, lr=0.0001] 
Steps:   4%|▍         | 194/5000 [03:04<1:13:08,  1.10it/s, loss=2.6, global_step=193, grad_norm=3.02, lr=0.0001]
Steps:   4%|▍         | 194/5000 [03:05<1:13:08,  1.10it/s, loss=2.08, global_step=194, grad_norm=2.6, lr=0.0001]
Steps:   4%|▍         | 195/5000 [03:05<1:12:35,  1.10it/s, loss=2.08, global_step=194, grad_norm=2.6, lr=0.0001]
Steps:   4%|▍         | 195/5000 [03:06<1:12:35,  1.10it/s, loss=4.15, global_step=195, grad_norm=3.69, lr=0.0001]
Steps:   4%|▍         | 196/5000 [03:06<1:12:00,  1.11it/s, loss=4.15, global_step=195, grad_norm=3.69, lr=0.0001]
Steps:   4%|▍         | 196/5000 [03:07<1:12:00,  1.11it/s, loss=3.04, global_step=196, grad_norm=3.13, lr=0.0001]
Steps:   4%|▍         | 197/5000 [03:07<1:11:15,  1.12it/s, loss=3.04, global_step=196, grad_norm=3.13, lr=0.0001]
Steps:   4%|▍         | 197/5000 [03:08<1:11:15,  1.12it/s, loss=3.41, global_step=197, grad_norm=3.62, lr=0.0001]
Steps:   4%|▍         | 198/5000 [03:08<1:13:04,  1.10it/s, loss=3.41, global_step=197, grad_norm=3.62, lr=0.0001]
Steps:   4%|▍         | 198/5000 [03:09<1:13:04,  1.10it/s, loss=3.1, global_step=198, grad_norm=3.22, lr=0.0001] 
Steps:   4%|▍         | 199/5000 [03:09<1:14:32,  1.07it/s, loss=3.1, global_step=198, grad_norm=3.22, lr=0.0001]
Steps:   4%|▍         | 199/5000 [03:10<1:14:32,  1.07it/s, loss=2.27, global_step=199, grad_norm=3.02, lr=0.0001]
Steps:   4%|▍         | 200/5000 [03:10<1:15:34,  1.06it/s, loss=2.27, global_step=199, grad_norm=3.02, lr=0.0001]
Steps:   4%|▍         | 200/5000 [03:11<1:15:34,  1.06it/s, loss=1.54, global_step=200, grad_norm=2.86, lr=0.0001, val_loss=3.14, val_perpl=23.2]
Steps:   4%|▍         | 201/5000 [03:11<1:32:00,  1.15s/it, loss=1.54, global_step=200, grad_norm=2.86, lr=0.0001, val_loss=3.14, val_perpl=23.2]
Steps:   4%|▍         | 201/5000 [03:12<1:32:00,  1.15s/it, loss=1.53, global_step=201, grad_norm=2.4, lr=0.0001]                                
Steps:   4%|▍         | 202/5000 [03:12<1:26:13,  1.08s/it, loss=1.53, global_step=201, grad_norm=2.4, lr=0.0001]
Steps:   4%|▍         | 202/5000 [03:13<1:26:13,  1.08s/it, loss=3.16, global_step=202, grad_norm=3.19, lr=0.0001]
Steps:   4%|▍         | 203/5000 [03:13<1:21:08,  1.01s/it, loss=3.16, global_step=202, grad_norm=3.19, lr=0.0001]
Steps:   4%|▍         | 203/5000 [03:14<1:21:08,  1.01s/it, loss=2.41, global_step=203, grad_norm=3.07, lr=0.0001]
Steps:   4%|▍         | 204/5000 [03:14<1:17:28,  1.03it/s, loss=2.41, global_step=203, grad_norm=3.07, lr=0.0001]
Steps:   4%|▍         | 204/5000 [03:15<1:17:28,  1.03it/s, loss=3.13, global_step=204, grad_norm=3.24, lr=0.0001]
Steps:   4%|▍         | 205/5000 [03:15<1:14:57,  1.07it/s, loss=3.13, global_step=204, grad_norm=3.24, lr=0.0001]
Steps:   4%|▍         | 205/5000 [03:16<1:14:57,  1.07it/s, loss=2.14, global_step=205, grad_norm=2.91, lr=0.0001]
Steps:   4%|▍         | 206/5000 [03:16<1:13:17,  1.09it/s, loss=2.14, global_step=205, grad_norm=2.91, lr=0.0001]
Steps:   4%|▍         | 206/5000 [03:17<1:13:17,  1.09it/s, loss=1.86, global_step=206, grad_norm=2.75, lr=0.0001]
Steps:   4%|▍         | 207/5000 [03:17<1:12:03,  1.11it/s, loss=1.86, global_step=206, grad_norm=2.75, lr=0.0001]
Steps:   4%|▍         | 207/5000 [03:17<1:12:03,  1.11it/s, loss=1.77, global_step=207, grad_norm=2.76, lr=0.0001]
Steps:   4%|▍         | 208/5000 [03:17<1:11:09,  1.12it/s, loss=1.77, global_step=207, grad_norm=2.76, lr=0.0001]
Steps:   4%|▍         | 208/5000 [03:18<1:11:09,  1.12it/s, loss=2.3, global_step=208, grad_norm=3.28, lr=0.0001] 
Steps:   4%|▍         | 209/5000 [03:18<1:11:03,  1.12it/s, loss=2.3, global_step=208, grad_norm=3.28, lr=0.0001]
Steps:   4%|▍         | 209/5000 [03:19<1:11:03,  1.12it/s, loss=2.23, global_step=209, grad_norm=2.62, lr=0.0001]
Steps:   4%|▍         | 210/5000 [03:19<1:11:10,  1.12it/s, loss=2.23, global_step=209, grad_norm=2.62, lr=0.0001]
Steps:   4%|▍         | 210/5000 [03:20<1:11:10,  1.12it/s, loss=2.8, global_step=210, grad_norm=3.3, lr=0.0001, val_loss=2.41, val_perpl=11.2]
Steps:   4%|▍         | 211/5000 [03:20<1:18:48,  1.01it/s, loss=2.8, global_step=210, grad_norm=3.3, lr=0.0001, val_loss=2.41, val_perpl=11.2]
Steps:   4%|▍         | 211/5000 [03:21<1:18:48,  1.01it/s, loss=2.3, global_step=211, grad_norm=2.75, lr=0.0001]                              
Steps:   4%|▍         | 212/5000 [03:21<1:16:18,  1.05it/s, loss=2.3, global_step=211, grad_norm=2.75, lr=0.0001]
Steps:   4%|▍         | 212/5000 [03:22<1:16:18,  1.05it/s, loss=2.72, global_step=212, grad_norm=2.93, lr=0.0001]
Steps:   4%|▍         | 213/5000 [03:22<1:14:25,  1.07it/s, loss=2.72, global_step=212, grad_norm=2.93, lr=0.0001]
Steps:   4%|▍         | 213/5000 [03:23<1:14:25,  1.07it/s, loss=2.49, global_step=213, grad_norm=3.09, lr=0.0001]
Steps:   4%|▍         | 214/5000 [03:23<1:13:25,  1.09it/s, loss=2.49, global_step=213, grad_norm=3.09, lr=0.0001]
Steps:   4%|▍         | 214/5000 [03:24<1:13:25,  1.09it/s, loss=2.44, global_step=214, grad_norm=2.92, lr=0.0001]
Steps:   4%|▍         | 215/5000 [03:24<1:14:07,  1.08it/s, loss=2.44, global_step=214, grad_norm=2.92, lr=0.0001]
Steps:   4%|▍         | 215/5000 [03:25<1:14:07,  1.08it/s, loss=1.59, global_step=215, grad_norm=2.26, lr=0.0001]
Steps:   4%|▍         | 216/5000 [03:25<1:14:09,  1.08it/s, loss=1.59, global_step=215, grad_norm=2.26, lr=0.0001]
Steps:   4%|▍         | 216/5000 [03:26<1:14:09,  1.08it/s, loss=2.13, global_step=216, grad_norm=3.18, lr=0.0001]
Steps:   4%|▍         | 217/5000 [03:26<1:13:48,  1.08it/s, loss=2.13, global_step=216, grad_norm=3.18, lr=0.0001]
Steps:   4%|▍         | 217/5000 [03:27<1:13:48,  1.08it/s, loss=3.61, global_step=217, grad_norm=3.48, lr=0.0001]
Steps:   4%|▍         | 218/5000 [03:27<1:12:58,  1.09it/s, loss=3.61, global_step=217, grad_norm=3.48, lr=0.0001]
Steps:   4%|▍         | 218/5000 [03:28<1:12:58,  1.09it/s, loss=2.07, global_step=218, grad_norm=2.75, lr=0.0001]
Steps:   4%|▍         | 219/5000 [03:28<1:11:54,  1.11it/s, loss=2.07, global_step=218, grad_norm=2.75, lr=0.0001]
Steps:   4%|▍         | 219/5000 [03:29<1:11:54,  1.11it/s, loss=1.75, global_step=219, grad_norm=2.51, lr=0.0001]
Steps:   4%|▍         | 220/5000 [03:29<1:11:24,  1.12it/s, loss=1.75, global_step=219, grad_norm=2.51, lr=0.0001]
Steps:   4%|▍         | 220/5000 [03:30<1:11:24,  1.12it/s, loss=2.21, global_step=220, grad_norm=3.02, lr=0.0001, val_loss=2.15, val_perpl=8.58]
Steps:   4%|▍         | 221/5000 [03:30<1:18:16,  1.02it/s, loss=2.21, global_step=220, grad_norm=3.02, lr=0.0001, val_loss=2.15, val_perpl=8.58]
Steps:   4%|▍         | 221/5000 [03:31<1:18:16,  1.02it/s, loss=2.54, global_step=221, grad_norm=2.93, lr=0.0001]                               
Steps:   4%|▍         | 222/5000 [03:31<1:16:11,  1.05it/s, loss=2.54, global_step=221, grad_norm=2.93, lr=0.0001]
Steps:   4%|▍         | 222/5000 [03:32<1:16:11,  1.05it/s, loss=2.26, global_step=222, grad_norm=3.5, lr=0.0001] 
Steps:   4%|▍         | 223/5000 [03:32<1:14:31,  1.07it/s, loss=2.26, global_step=222, grad_norm=3.5, lr=0.0001]
Steps:   4%|▍         | 223/5000 [03:32<1:14:31,  1.07it/s, loss=1.26, global_step=223, grad_norm=2.31, lr=0.0001]
Steps:   4%|▍         | 224/5000 [03:32<1:13:00,  1.09it/s, loss=1.26, global_step=223, grad_norm=2.31, lr=0.0001]
Steps:   4%|▍         | 224/5000 [03:33<1:13:00,  1.09it/s, loss=1.22, global_step=224, grad_norm=2.43, lr=0.0001]
Steps:   4%|▍         | 225/5000 [03:33<1:12:03,  1.10it/s, loss=1.22, global_step=224, grad_norm=2.43, lr=0.0001]
Steps:   4%|▍         | 225/5000 [03:34<1:12:03,  1.10it/s, loss=2.48, global_step=225, grad_norm=2.83, lr=0.0001]
Steps:   5%|▍         | 226/5000 [03:34<1:11:03,  1.12it/s, loss=2.48, global_step=225, grad_norm=2.83, lr=0.0001]
Steps:   5%|▍         | 226/5000 [03:35<1:11:03,  1.12it/s, loss=1.51, global_step=226, grad_norm=2.4, lr=0.0001] 
Steps:   5%|▍         | 227/5000 [03:35<1:10:33,  1.13it/s, loss=1.51, global_step=226, grad_norm=2.4, lr=0.0001]
Steps:   5%|▍         | 227/5000 [03:36<1:10:33,  1.13it/s, loss=1.92, global_step=227, grad_norm=3.09, lr=0.0001]
Steps:   5%|▍         | 228/5000 [03:36<1:10:13,  1.13it/s, loss=1.92, global_step=227, grad_norm=3.09, lr=0.0001]
Steps:   5%|▍         | 228/5000 [03:37<1:10:13,  1.13it/s, loss=2.71, global_step=228, grad_norm=3.15, lr=0.0001]
Steps:   5%|▍         | 229/5000 [03:37<1:12:45,  1.09it/s, loss=2.71, global_step=228, grad_norm=3.15, lr=0.0001]
Steps:   5%|▍         | 229/5000 [03:38<1:12:45,  1.09it/s, loss=2.04, global_step=229, grad_norm=2.83, lr=0.0001]
Steps:   5%|▍         | 230/5000 [03:38<1:12:07,  1.10it/s, loss=2.04, global_step=229, grad_norm=2.83, lr=0.0001]
Steps:   5%|▍         | 230/5000 [03:39<1:12:07,  1.10it/s, loss=2.19, global_step=230, grad_norm=2.84, lr=0.0001, val_loss=1.94, val_perpl=6.97]
Steps:   5%|▍         | 231/5000 [03:39<1:18:10,  1.02it/s, loss=2.19, global_step=230, grad_norm=2.84, lr=0.0001, val_loss=1.94, val_perpl=6.97]
Steps:   5%|▍         | 231/5000 [03:40<1:18:10,  1.02it/s, loss=1.63, global_step=231, grad_norm=2.65, lr=0.0001]                               
Steps:   5%|▍         | 232/5000 [03:40<1:15:15,  1.06it/s, loss=1.63, global_step=231, grad_norm=2.65, lr=0.0001]
Steps:   5%|▍         | 232/5000 [03:41<1:15:15,  1.06it/s, loss=3.06, global_step=232, grad_norm=3.44, lr=0.0001]
Steps:   5%|▍         | 233/5000 [03:41<1:13:35,  1.08it/s, loss=3.06, global_step=232, grad_norm=3.44, lr=0.0001]
Steps:   5%|▍         | 233/5000 [03:42<1:13:35,  1.08it/s, loss=2.96, global_step=233, grad_norm=3.3, lr=0.0001] 
Steps:   5%|▍         | 234/5000 [03:42<1:13:05,  1.09it/s, loss=2.96, global_step=233, grad_norm=3.3, lr=0.0001]
Steps:   5%|▍         | 234/5000 [03:42<1:13:05,  1.09it/s, loss=1.87, global_step=234, grad_norm=2.98, lr=0.0001]
Steps:   5%|▍         | 235/5000 [03:42<1:12:06,  1.10it/s, loss=1.87, global_step=234, grad_norm=2.98, lr=0.0001]
Steps:   5%|▍         | 235/5000 [03:43<1:12:06,  1.10it/s, loss=2.47, global_step=235, grad_norm=3.16, lr=0.0001]
Steps:   5%|▍         | 236/5000 [03:43<1:11:03,  1.12it/s, loss=2.47, global_step=235, grad_norm=3.16, lr=0.0001]
Steps:   5%|▍         | 236/5000 [03:44<1:11:03,  1.12it/s, loss=2.3, global_step=236, grad_norm=3.09, lr=0.0001] 
Steps:   5%|▍         | 237/5000 [03:44<1:10:18,  1.13it/s, loss=2.3, global_step=236, grad_norm=3.09, lr=0.0001]
Steps:   5%|▍         | 237/5000 [03:45<1:10:18,  1.13it/s, loss=2.98, global_step=237, grad_norm=3.12, lr=0.0001]
Steps:   5%|▍         | 238/5000 [03:45<1:09:49,  1.14it/s, loss=2.98, global_step=237, grad_norm=3.12, lr=0.0001]
Steps:   5%|▍         | 238/5000 [03:46<1:09:49,  1.14it/s, loss=2.54, global_step=238, grad_norm=2.82, lr=0.0001]
Steps:   5%|▍         | 239/5000 [03:46<1:09:26,  1.14it/s, loss=2.54, global_step=238, grad_norm=2.82, lr=0.0001]
Steps:   5%|▍         | 239/5000 [03:47<1:09:26,  1.14it/s, loss=0.793, global_step=239, grad_norm=1.73, lr=0.0001]
Steps:   5%|▍         | 240/5000 [03:47<1:09:16,  1.15it/s, loss=0.793, global_step=239, grad_norm=1.73, lr=0.0001]
Steps:   5%|▍         | 240/5000 [03:48<1:09:16,  1.15it/s, loss=1.76, global_step=240, grad_norm=2.59, lr=0.0001, val_loss=1.79, val_perpl=5.99]
Steps:   5%|▍         | 241/5000 [03:48<1:15:41,  1.05it/s, loss=1.76, global_step=240, grad_norm=2.59, lr=0.0001, val_loss=1.79, val_perpl=5.99]
Steps:   5%|▍         | 241/5000 [03:49<1:15:41,  1.05it/s, loss=2.69, global_step=241, grad_norm=3.27, lr=0.0001]                               
Steps:   5%|▍         | 242/5000 [03:49<1:13:53,  1.07it/s, loss=2.69, global_step=241, grad_norm=3.27, lr=0.0001]
Steps:   5%|▍         | 242/5000 [03:50<1:13:53,  1.07it/s, loss=2.33, global_step=242, grad_norm=2.68, lr=0.0001]
Steps:   5%|▍         | 243/5000 [03:50<1:13:02,  1.09it/s, loss=2.33, global_step=242, grad_norm=2.68, lr=0.0001]
Steps:   5%|▍         | 243/5000 [03:51<1:13:02,  1.09it/s, loss=2.23, global_step=243, grad_norm=2.64, lr=0.0001]
Steps:   5%|▍         | 244/5000 [03:51<1:12:43,  1.09it/s, loss=2.23, global_step=243, grad_norm=2.64, lr=0.0001]
Steps:   5%|▍         | 244/5000 [03:51<1:12:43,  1.09it/s, loss=2.45, global_step=244, grad_norm=2.87, lr=0.0001]
Steps:   5%|▍         | 245/5000 [03:51<1:12:25,  1.09it/s, loss=2.45, global_step=244, grad_norm=2.87, lr=0.0001]
Steps:   5%|▍         | 245/5000 [03:52<1:12:25,  1.09it/s, loss=2.2, global_step=245, grad_norm=2.76, lr=0.0001] 
Steps:   5%|▍         | 246/5000 [03:52<1:11:29,  1.11it/s, loss=2.2, global_step=245, grad_norm=2.76, lr=0.0001]
Steps:   5%|▍         | 246/5000 [03:53<1:11:29,  1.11it/s, loss=2.42, global_step=246, grad_norm=3.05, lr=0.0001]
Steps:   5%|▍         | 247/5000 [03:53<1:10:32,  1.12it/s, loss=2.42, global_step=246, grad_norm=3.05, lr=0.0001]
Steps:   5%|▍         | 247/5000 [03:54<1:10:32,  1.12it/s, loss=1.97, global_step=247, grad_norm=2.62, lr=0.0001]
Steps:   5%|▍         | 248/5000 [03:54<1:09:57,  1.13it/s, loss=1.97, global_step=247, grad_norm=2.62, lr=0.0001]
Steps:   5%|▍         | 248/5000 [03:55<1:09:57,  1.13it/s, loss=2.51, global_step=248, grad_norm=3.11, lr=0.0001]
Steps:   5%|▍         | 249/5000 [03:55<1:09:38,  1.14it/s, loss=2.51, global_step=248, grad_norm=3.11, lr=0.0001]
Steps:   5%|▍         | 249/5000 [03:56<1:09:38,  1.14it/s, loss=1.88, global_step=249, grad_norm=2.7, lr=0.0001] 
Steps:   5%|▌         | 250/5000 [03:56<1:09:56,  1.13it/s, loss=1.88, global_step=249, grad_norm=2.7, lr=0.0001]
Steps:   5%|▌         | 250/5000 [03:57<1:09:56,  1.13it/s, loss=1.71, global_step=250, grad_norm=2.47, lr=0.0001, val_loss=1.65, val_perpl=5.21]
Steps:   5%|▌         | 251/5000 [03:57<1:25:31,  1.08s/it, loss=1.71, global_step=250, grad_norm=2.47, lr=0.0001, val_loss=1.65, val_perpl=5.21]
Steps:   5%|▌         | 251/5000 [03:58<1:25:31,  1.08s/it, loss=2.8, global_step=251, grad_norm=3.11, lr=0.0001]                                
Steps:   5%|▌         | 252/5000 [03:58<1:20:46,  1.02s/it, loss=2.8, global_step=251, grad_norm=3.11, lr=0.0001]
Steps:   5%|▌         | 252/5000 [03:59<1:20:46,  1.02s/it, loss=2.33, global_step=252, grad_norm=3, lr=0.0001]  
Steps:   5%|▌         | 253/5000 [03:59<1:17:48,  1.02it/s, loss=2.33, global_step=252, grad_norm=3, lr=0.0001]
Steps:   5%|▌         | 253/5000 [04:00<1:17:48,  1.02it/s, loss=2.14, global_step=253, grad_norm=2.76, lr=0.0001]
Steps:   5%|▌         | 254/5000 [04:00<1:15:57,  1.04it/s, loss=2.14, global_step=253, grad_norm=2.76, lr=0.0001]
Steps:   5%|▌         | 254/5000 [04:01<1:15:57,  1.04it/s, loss=1.63, global_step=254, grad_norm=2.5, lr=0.0001] 
Steps:   5%|▌         | 255/5000 [04:01<1:14:40,  1.06it/s, loss=1.63, global_step=254, grad_norm=2.5, lr=0.0001]
Steps:   5%|▌         | 255/5000 [04:02<1:14:40,  1.06it/s, loss=1.31, global_step=255, grad_norm=2.4, lr=0.0001]
Steps:   5%|▌         | 256/5000 [04:02<1:16:08,  1.04it/s, loss=1.31, global_step=255, grad_norm=2.4, lr=0.0001]
Steps:   5%|▌         | 256/5000 [04:03<1:16:08,  1.04it/s, loss=1.78, global_step=256, grad_norm=2.75, lr=0.0001]
